"Year","wk","brand","country","channel","fc","season","salesUnits","air","aur","auc","recUnits","recCost","recRtl","recAIR","recAUC","sohAdjust","storeInv","dcInv","transIn","transOut","RtlSales","Cogs"
2017,24,"Janie & Jack","USA","Web","JJ 17 DEC RESORT 2","Spring",197,$48.25,$11.19,$9.28,,,,,,4,413,,209,215,$2205.00,$1828.00
2017,24,"Janie & Jack","USA","Web","JJ 17 DEC SWIM","Seasonal Basics",478,$36.97,$8.36,$6.71,,,,,,11,98,,502,509,$3998.00,$3205.00
2017,24,"Janie & Jack","USA","Web","JJ 17 DEC VDAY","Spring",100,$34.30,$10.74,$5.77,,,,,,0,80,,112,113,$1074.00,$577.00
2017,24,"Janie & Jack","USA","Web","JJ 17 FALL 0","Fall",,$0.00,$0.00,$0.00,12502,$83529.18,$517143.00,$41.36,$6.68,1,97391,,,,,
2017,24,"Janie & Jack","USA","Web","JJ 17 FALL GIFTING LAY","Fall",,$0.00,$0.00,$0.00,,,,,,,6194,,,,,
2017,24,"Janie & Jack","USA","Web","JJ 17 FEB EASTER 1","Spring",3434,$35.34,$8.16,$6.54,,,,,,23,4182,,3631,3700,$28038.00,$22467.00
2017,24,"Janie & Jack","USA","Web","JJ 17 FEB EASTER GIFT LAY","Spring",1165,$27.49,$6.53,$5.98,,,,,,-19,2549,,1184,1189,$7610.00,$6963.00
2017,24,"Janie & Jack","USA","Web","JJ 17 FEB SPR 2","Spring",900,$50.07,$14.20,$9.61,,,,,,-9,2124,,984,1024,$12777.00,$8648.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JAN SO SB1","Seasonal Basics",1380,$64.94,$24.62,$15.14,,,,,,-30,4551,,1492,1538,$33982.00,$20897.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JAN SPR GIFTING LAYETTE","Spring",302,$34.37,$10.83,$7.27,,,,,,-2,936,,316,327,$3272.00,$2196.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JAN SPRING 1","Spring",2559,$30.78,$7.06,$5.55,,,,,,24,4086,,2696,2739,$18061.00,$14201.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JAN SPRING TRANS","Spring",399,$38.19,$10.42,$6.49,,,,,,-5,644,,432,440,$4156.00,$2591.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JAN SWIM 2","Seasonal Basics",2447,$32.61,$12.73,$5.48,,,,,,6,6076,,2642,2727,$31142.00,$13404.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JULY TRANS 1","Summer",8062,$38.44,$23.78,$6.95,,,,,,-94,60571,,8241,8310,$191734.00,$56034.00
2017,24,"Janie & Jack","USA","Web","JJ 17 JULY TRANS 3 GIRL ONLY","Fall",414,$44.55,$43.50,$9.13,,,,,,-3,24883,,414,414,$18008.00,$3781.00
2017,24,"Janie & Jack","USA","Web","JJ 17 MAR EASTER 2 A+B","Spring",4900,$42.09,$13.56,$7.73,,,,,,45,6239,,5162,5264,$66452.00,$37901.00
2017,24,"Janie & Jack","USA","Web","JJ 17 MAR SUMMER 0","Summer",2866,$36.14,$15.88,$6.40,,,,,,10,14820,,2989,3057,$45511.00,$18354.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",8688,$29.22,$11.33,$5.63,,,,,,-47,14017,,8968,9071,$98432.00,$48920.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SB2","Seasonal Basics",395,$33.30,$33.03,$6.76,,,,,,-3,47720,,398,399,$13047.00,$2671.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SEPT SWIM","Seasonal Basics",9,$29.00,$29.00,$5.33,,,,,,-1,73,,9,9,$261.00,$48.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SMR BASICS","Seasonal Basics",686,$36.29,$23.35,$5.89,,,,,,-3,4386,,718,731,$16017.00,$4040.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SO SB2","Seasonal Basics",206,$51.57,$51.07,$10.71,,,,,,-3,19819,,210,211,$10520.00,$2206.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SUMMER 2","Summer",20681,$37.43,$11.58,$6.12,,,,,,-186,16598,,21187,21369,$239580.00,$126492.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SUMMER 2 CAP WOMENS","Summer",98,$115.76,$69.07,$38.78,,,,,,6,239,,124,135,$6769.00,$3800.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SUMMER 3","Summer",9407,$36.82,$18.32,$6.81,,,,,,-92,47571,,9676,9776,$172374.00,$64057.00
2017,24,"Janie & Jack","USA","Web","JJ 17 SUMMER 4","Summer",2999,$35.78,$19.82,$6.00,,,,,,-20,29575,,3065,3098,$59430.00,$17990.00
2017,24,"Janie & Jack","USA","Web","JJ 17 TRANS 2","Fall",636,$37.11,$36.44,$6.97,,,,,,1,51361,,652,662,$23175.00,$4435.00
2017,24,"Janie & Jack","USA","Web","JJ 17 TRANS GIFTING LAY","Summer",486,$40.12,$25.23,$8.30,,,,,,-4,2570,,494,497,$12260.00,$4033.00
2017,24,"Janie & Jack","USA","Web","JJ 3RD PARTY","Basics",15,$47.20,$46.87,$22.60,,,,,,3,1383,,17,19,$703.00,$339.00
2017,24,"Janie & Jack","USA","Web","JJ SO YEARLY BASICS","Basics",178,$161.93,$54.14,$33.33,,,,,,-6,4219,,193,202,$9637.00,$5932.00
2017,24,"Janie & Jack","USA","Web","JJ YRLY BASICS","Basics",1261,$24.93,$17.42,$5.10,3720,$34183.45,$145080.00,$39.00,$9.19,-4,58785,,1297,1315,$21966.00,$6433.00
2017,24,"Janie & Jack","USA","Web","Old","Old",34487,$36.96,$18.09,$6.81,19703,$166680.02,$750785.00,$38.11,$8.46,31561,604292,,36325,35725,$623788.00,$234914.00
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET BTS 1","Fall",1,$37.95,$15.00,$5.00,,,,,,,-1,,,,$15.00,$5.00
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET BTS 2","Fall",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,,,,,,,-4,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-5,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Spring 1","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Spring 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Summer 1","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET SUMMER 3","Summer",,$0.00,$0.00,$0.00,,,,,,,2,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-4,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET SWIM 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","Canada","Retail","GY 17 OUTLET WINTER 1","Winter",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,24,"Outlet","Canada","Retail","GY OUTLET YRLY BSCS","Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","Canada","Retail","Old","Old",0,,,,,,,,,69,-74,,,,($10.00),$4.00
2017,24,"Outlet","Canada","Retail","Winter 17","Winter 17",,,,,,,,,,,-2,,,,,
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET BNB Spring","Spring",1357,$14.97,$2.22,$2.86,,,,,,-192,13128,,,,$3014.00,$3883.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET BNB SUMMER","Summer",19930,$14.09,$4.48,$2.43,,,,,,9602,92893,,3024,,$89212.00,$48494.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET BNB WINTER","Winter",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET BTS 1","Fall",38124,$23.02,$10.11,$3.65,,,,,,-27,529083,,566970,,$385400.00,$139074.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET BTS 2","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Easter","Spring",12924,$20.29,$2.39,$3.28,,,,,,-417,72975,,,,$30834.00,$42435.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET FAL","Fall",32773,$16.95,$6.93,$2.46,,,,,,119,297062,,16416,,$227203.00,$80499.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET FALL ACTIVE","Fall",1135,$23.00,$10.48,$4.24,,,,,,-6,11831,,3803,,$11899.00,$4809.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET GYM ACC FAL","Fall",256,$36.19,$17.63,$6.73,,,,,,-6,2165,,,,$4513.00,$1722.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET GYM ACC SUM","Summer",288,$16.95,$6.27,$3.76,,,,,,-5,1490,,,,$1807.00,$1084.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET HOLIDAY DRESSY","Fall",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SB1","Seasonal Basics",30405,$13.45,$2.84,$2.31,,,,,,9470,135301,,714,,$86244.00,$70237.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SB2","Seasonal Basics",12073,$8.02,$3.39,$1.59,,,,,,14,66848,,11823,,$40871.00,$19192.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SMR","Summer",78363,$16.18,$3.04,$2.28,,,,,,9444,229359,,5959,,$238423.00,$178944.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SPR","Spring",25937,$17.22,$2.97,$2.42,,,,,,-643,131091,,,,$77133.00,$62647.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Spr Fashion Cap","Spring",904,$16.63,$1.96,$2.58,,,,,,-126,7119,,,,$1769.00,$2331.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Spring 1","Spring",3034,$18.30,$2.13,$2.94,,,,,,-265,26464,,,,$6452.00,$8933.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Spring 2","Spring",4302,$18.43,$2.79,$3.14,,,,,,-156,27963,,,,$12022.00,$13507.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Spring 3","Spring",19169,$20.93,$2.33,$3.13,,,,,,9517,54715,,26,,$44685.00,$59919.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SPRING ACTIVE","Spring",884,$18.37,$2.29,$3.31,,,,,,-11,4104,,,,$2022.00,$2929.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SPRING TRANS","Winter",,$0.00,$0.00,$0.00,,,,,,1,-2,,,,,
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Summer 1","Summer",17941,$19.35,$4.12,$3.04,,,,,,182,98311,,,,$73898.00,$54592.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER 2","Summer",30071,$20.11,$4.56,$3.03,,,,,,-219,88240,,6,,$137224.00,$91214.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER 3","Summer",24386,$20.51,$6.87,$3.02,,,,,,9491,198965,,3,,$167600.00,$73721.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER 4","Summer",30203,$19.59,$6.60,$2.96,,,,,,-144,200380,,27,,$199288.00,$89353.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SUMMER ACTIVE","Summer",5273,$19.13,$8.85,$3.33,,,,,,33,52991,,11583,,$46663.00,$17552.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Swim 1","Spring",5030,$21.60,$3.05,$3.70,,,,,,-141,21106,,327,,$15350.00,$18588.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET Swim 2","Spring",22262,$20.95,$4.71,$3.71,,,,,,-22,89246,,1527,,$104946.00,$82694.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET SWIM 3","Summer",12692,$20.83,$4.68,$3.88,,,,,,-70,34760,,3,,$59380.00,$49264.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET TRANSITION","Summer",39769,$22.12,$10.51,$3.55,,,,,,-146,366914,,42769,,$417958.00,$141298.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET UNIFORM","Summer",9878,$19.62,$9.25,$3.42,,,,,,-60,84884,,14748,,$91391.00,$33826.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET VDAY","Spring",435,$16.70,$1.95,$2.52,,,,,,-195,5472,,,,$847.00,$1096.00
2017,24,"Outlet","USA","Outlet","GY 17 OUTLET WINTER 3","Winter",,$0.00,$0.00,$0.00,,,,,,1,1,,,,,
2017,24,"Outlet","USA","Outlet","GY 18 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,24,"Outlet","USA","Outlet","GY OUTLET YRLY BSCS","Basics",16381,$19.02,$6.96,$3.64,,,,,,9523,218180,,9864,,$113985.00,$59552.00
2017,24,"Outlet","USA","Outlet","Old","Old",391442,$18.43,$5.20,$2.89,,,,,,-132778,3138095,,149873,,$2036805.00,$1131416.00
2017,24,"Outlet","USA","Outlet","Winter 17","Winter 17",,,,,,,,,,,-5,,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET BNB FALL","Fall",,$0.00,$0.00,$0.00,116318,$265273.35,$1515466.10,$13.03,$2.28,6,0,129873,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET BNB Spring","Spring",1,$22.95,$14.00,$3.00,,,,,,1,4,488,,,$14.00,$3.00
2017,24,"Outlet","USA","Retail","GY 17 OUTLET BNB SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,4,4,13574,,3252,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET BTS 1","Fall",,$0.00,$0.00,$0.00,,,,,,39,-2,218113,,595404,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET BTS 2","Fall",,$0.00,$0.00,$0.00,414131,$1410250.36,$8961665.45,$21.64,$3.41,119,-7,600589,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Easter","Spring",-2,$24.95,$25.00,$3.00,,,,,,-2,2,6,,,($50.00),($6.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET FAL","Fall",-1,$12.95,$10.00,$2.00,324212,$672081.04,$4498183.40,$13.87,$2.07,-17,-1,588516,,17728,($10.00),($2.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET FALL 1","Fall",,$0.00,$0.00,$0.00,110842,$447315.64,$2700889.90,$24.37,$4.04,1,1,118106,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET FALL 2","Fall",,$0.00,$0.00,$0.00,16191,$99547.42,$539987.45,$33.35,$6.15,1,0,11835,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET FALL ACTIVE","Fall",,$0.00,$0.00,$0.00,37909,$134896.03,$822380.55,$21.69,$3.56,5,0,75054,,3973,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET GYM ACC FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,0,18844,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET GYM ACC SUM","Summer",,$0.00,$0.00,$0.00,,,,,,,0,676,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET GYM ACC WTR","Winter",,$0.00,$0.00,$0.00,,,,,,,0,5374,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SB1","Seasonal Basics",-1,$12.95,$10.00,$2.00,,,,,,1,-13,3004,,743,($10.00),($2.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SB2","Seasonal Basics",,$0.00,$0.00,$0.00,105670,$512013.71,$2699424.50,$25.55,$4.85,-1,0,208157,,12324,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SMR","Summer",-8,$14.95,$11.13,$2.38,,,,,,29,2,45384,,6203,($89.00),($19.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SPR","Spring",-1,$14.95,$11.00,$2.00,,,,,,45,-23,3608,,,($11.00),($2.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-17,0,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Spring 1","Spring",1,$12.95,$8.00,$2.00,,,,,,-1,-20,0,,,$8.00,$2.00
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Spring 2","Spring",-1,$24.95,$19.00,$4.00,,,,,,1,2,112,,,($19.00),($4.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Spring 3","Spring",-1,$34.95,$26.00,$6.00,,,,,,1,-4,13222,,30,($26.00),($6.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SPRING ACTIVE","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,0,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SPRING TRANS","Winter",,$0.00,$0.00,$0.00,,,,,,,0,3759,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Summer 1","Summer",0,$0.00,$0.00,$0.00,,,,,,2,15,1897,,,($3.00),$0.00
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 2","Summer",-5,$23.35,$18.40,$3.40,,,,,,-1,12,4476,,6,($92.00),($17.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 3","Summer",-3,$28.62,$20.00,$4.00,,,,,,-1,-3,10764,,3,($60.00),($12.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SUMMER 4","Summer",-13,$24.64,$18.54,$3.54,,,,,,,12,6965,,35,($241.00),($46.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SUMMER ACTIVE","Summer",,$0.00,$0.00,$0.00,,,,,,-37,0,26080,,11751,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Swim 1","Spring",,$0.00,$0.00,$0.00,,,,,,0,9,2291,,340,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET Swim 2","Spring",0,$0.00,$0.00,$0.00,,,,,,21,-12,2031,,1558,($11.00),$0.00
2017,24,"Outlet","USA","Retail","GY 17 OUTLET SWIM 3","Summer",1,$14.95,$7.00,$4.00,,,,,,4,4,1127,,3,$7.00,$4.00
2017,24,"Outlet","USA","Retail","GY 17 OUTLET TRANSITION","Summer",-1,$34.95,$26.00,$5.00,,,,,,134,1,110072,,44532,($26.00),($5.00)
2017,24,"Outlet","USA","Retail","GY 17 OUTLET UNIFORM","Summer",,$0.00,$0.00,$0.00,,,,,,3,0,70357,,15479,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-3,8,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET WINTER 1","Winter",,$0.00,$0.00,$0.00,,,,,,-1,-3,,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET WINTER 2","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Retail","GY 17 OUTLET WTR","Winter",,$0.00,$0.00,$0.00,,,,,,,-1,14699,,,,
2017,24,"Outlet","USA","Retail","GY OUTLET YRLY BSCS","Basics",-2,$25.95,$19.50,$5.00,94864,$423046.44,$2011800.72,$21.21,$4.46,2,6,448191,,10294,($39.00),($10.00)
2017,24,"Outlet","USA","Retail","Old","Old",-5,$36.15,$29.40,$4.80,360738,$1411296.66,$8137244.10,$22.56,$3.91,522,-280,2043228,,157595,($147.00),($24.00)
2017,24,"Outlet","USA","Retail","Winter 17","Winter 17",,,,,,,,,,0,-2,23832,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET GYM ACC FAL","Fall",,$0.00,$0.00,$0.00,,,,,,5,5,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET GYM ACC SUM","Summer",,$0.00,$0.00,$0.00,,,,,,1,1,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET Spring 1","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET SUMMER 2","Summer",,$0.00,$0.00,$0.00,,,,,,1,27,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Web","GY 17 OUTLET SWIM 3","Summer",,$0.00,$0.00,$0.00,,,,,,,64,,,,,
2017,24,"Outlet","USA","Web","GY OUTLET YRLY BSCS","Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,24,"Outlet","USA","Web","Old","Old",,,,,,,,,,1,628,,,,,
2017,25,"Crazy 8","Canada","Retail","GY C8 17 SPRING","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","Canada","Retail","GY C8 17 SUMMER CAP","Summer",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","Canada","Retail","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,25,"Crazy 8","Canada","Retail","Old","Old",,,,,,,,,,,8,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 BTS","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 FAL","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SB1","Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-4,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SPRING TRANS","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SUMMER CAP","Summer",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SWIM 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 SWIM 2","Spring",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 17 WINTER TRANS","Winter",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 18 UNIFORM CAP","Basics",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 YRLY BASICS","Basics",,$0.00,$0.00,$0.00,,,,,,,5,,,,,
2017,25,"Crazy 8","USA","Outlet","GY C8 YRLY DENIM","Basics",,$0.00,$0.00,$0.00,,,,,,,7,,,,,
2017,25,"Crazy 8","USA","Outlet","Old","Old",,,,,,,,,,-2,69,,,,,
2017,25,"Crazy 8","USA","Outlet","Winter 17","Winter 17",,,,,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Retail","GY C8 17 BTS","Fall",33467,$19.71,$13.31,$4.10,53008,$202688.90,$992237.04,$18.72,$3.82,-2,433331,362566,11094,16932,$445305.00,$137120.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 BTS CAP","Fall",,$0.00,$0.00,$0.00,24812,$64173.74,$431827.56,$17.40,$2.59,6,0,180156,,99,,
2017,25,"Crazy 8","USA","Retail","GY C8 17 EASTER CAP","Spring",2875,$22.61,$7.69,$4.58,,,,,,-44,33304,6,,2451,$22116.00,$13162.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 FAL","Fall",56717,$14.13,$8.21,$2.98,413551,$1048015.30,$4528371.88,$10.95,$2.53,-80,597557,1347545,277,2399,$465482.00,$169082.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 FAL DOORBUSTER","Fall",391,$18.76,$12.64,$3.55,,,,,,-1,42953,497,71,174,$4943.00,$1387.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 FALL 1","Fall",,$0.00,$0.00,$0.00,471010,$1861350.19,$9193839.80,$19.52,$3.95,4,1,568368,,,,
2017,25,"Crazy 8","USA","Retail","GY C8 17 HIGH SUMMER","Summer",45298,$15.56,$5.57,$3.18,,,,,,-116,261592,1204,16,852,$252233.00,$143949.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 JULY 4TH CAP","Summer",4973,$17.46,$5.07,$3.32,,,,,,-19,34070,20,,713,$25203.00,$16520.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 PRE SUMMER","Spring",20352,$16.07,$4.63,$2.93,,,,,,-31,113983,56,1,1158,$94164.00,$59593.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SB1","Basics",27718,$14.98,$6.27,$3.68,,,,,,-227,226891,50791,413,62820,$173866.00,$101928.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SB2","Basics",19558,$21.44,$11.95,$5.30,214988,$1026623.17,$4143662.44,$19.27,$4.78,108,209973,487287,50,709,$233640.00,$103674.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SEASONAL","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,25,"Crazy 8","USA","Retail","GY C8 17 SMR","Summer",54198,$12.55,$4.82,$2.64,,,,,,-188,363716,327,28,1550,$261199.00,$143053.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SMR DOORBUSTER","Summer",590,$14.88,$5.41,$2.55,,,,,,-2,2178,0,,21,$3193.00,$1505.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPR","Spring",9410,$12.91,$3.80,$2.81,,,,,,-88,81219,7509,160,92774,$35760.00,$26411.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPR DOORBUSTER","Spring",618,$13.18,$3.98,$2.71,,,,,,-4,4737,0,5,3683,$2460.00,$1676.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPRING","Spring",4818,$16.90,$4.64,$3.13,,,,,,-57,45415,550,251,78357,$22372.00,$15093.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPRING BREAK","Spring",15487,$16.69,$4.49,$2.92,,,,,,-45,136388,0,237,20819,$69592.00,$45198.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPRING CAP","Spring",1913,$18.44,$5.05,$3.46,,,,,,-2,11307,151,14,2507,$9663.00,$6625.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SPRING TRANS","Spring",4422,$17.01,$4.72,$3.69,,,,,,-57,48689,851,30,67600,$20888.00,$16334.00
2017,25,"Crazy 8","USA","Retail","GY C8 17 SUMMER","Summer",35921,$14.52,$4.45,$2.65,,,,,,-178,202803,294,3,900,$159892.00,$95345.00
